image_id,is_corrupted,contains_person,used_people_detector
2342621,0,1,0
2342620,0,0,1
2342619,0,0,1
2342618,0,1,0
2342617,0,1,0
2342616,0,0,1
2342615,0,1,0
2342614,0,1,0
2342613,0,0,1
2342612,0,0,1
2342611,0,1,1
2342610,0,1,0
2342609,0,1,0
2342608,0,1,0
2342607,0,1,0
2342606,0,0,1
2342605,0,0,1
2342604,0,1,0
2342603,0,0,1
2342602,0,1,0
2342601,0,1,0
2342600,0,1,0
2342599,0,0,1
2342598,0,1,0
2342597,0,1,0
2342596,0,1,0
2342595,0,0,1
2342594,0,0,1
2342592,0,1,0
2342591,0,1,0
2342589,0,1,0
2342588,0,0,1
2342587,0,1,0
2342586,0,1,0
2342585,0,1,1
2342584,0,0,1
2342583,0,1,0
2342582,0,0,1
2342581,0,1,0
2342580,0,1,0
2342579,0,0,1
2342578,0,0,1
2342577,0,0,1
2342576,0,1,0
2342575,0,0,1
2342574,0,1,0
2342573,0,1,0
2342572,0,0,1
2342571,0,1,0
2342570,0,0,1
2342569,0,0,1
2342568,0,1,0
2342567,0,1,0
2342566,0,1,0
2342565,0,0,1
2342564,0,1,0
2342563,0,0,1
2342562,0,0,1
2342561,0,1,0
2342560,0,1,0
2342559,0,0,1
2342558,0,1,0
2342557,0,0,1
2342555,0,1,1
2342554,0,0,1
2342553,0,0,1
2342552,0,1,0
2342551,0,0,1
2342550,0,0,1
2342549,0,1,0
2342548,0,1,0
2342547,0,1,0
2342546,0,1,0
2342545,0,1,0
2342544,0,0,1
2342543,0,1,0
2342542,0,0,1
2342541,0,0,1
2342540,0,1,0
2342539,0,1,0
2342538,0,1,1
2342537,0,1,0
2342536,0,0,1
2342535,0,1,0
2342534,0,0,1
2342533,0,1,1
2342532,0,1,0
2342531,0,0,1
2342530,0,0,1
2342529,0,0,1
2342528,0,0,1
2342527,0,1,0
2342526,0,1,0
2342525,0,1,0
2342524,0,0,1
2342523,0,1,0
2342522,0,0,1
2342521,0,0,1
2342520,0,0,1
2342519,0,0,1
2342518,0,1,0
2342517,0,1,0
2342515,0,0,1
2342514,0,0,1
2342513,0,1,0
2342512,0,1,0
2342511,0,0,1
2342510,0,0,1
2342509,0,1,0
2342508,0,1,0
2342507,0,0,1
2342506,0,1,0
2342505,0,0,1
2342504,0,1,0
2342503,0,0,1
2342502,0,0,1
2342501,0,1,0
2342500,0,0,1
2342499,0,0,1
2342498,0,1,0
2342497,0,1,0
2342496,0,0,1
2342494,0,0,1
2342493,0,0,1
2342491,0,1,0
2342490,0,0,1
2342489,0,1,0
2342488,0,1,0
2342487,0,1,0
2342486,0,0,1
2342485,0,1,0
2342484,0,1,1
2342483,0,1,0
2342482,0,0,1
2342481,0,1,0
2342480,0,0,1
2342479,0,1,0
2342478,0,0,1
2342477,0,1,0
2342476,0,1,0
2342475,0,0,1
2342474,0,1,0
2342473,0,1,0
2342472,0,1,0
2342471,0,1,0
2342470,0,0,1
2342469,0,0,1
2342468,0,1,0
2342467,0,0,1
2342466,0,1,0
2342465,0,0,1
2342464,0,1,0
2342463,0,0,1
2342462,0,0,1
2342461,0,1,0
2342460,0,1,0
2342459,0,0,1
2342458,0,0,1
2342457,0,1,0
2342456,0,1,0
2342455,0,0,1
2342454,0,1,0
2342453,0,0,1
2342452,0,1,0
2342451,0,1,0
2342450,0,0,1
2342449,0,0,1
2342448,0,1,1
2342447,0,0,1
2342446,0,1,0
2342445,0,0,1
2342444,0,0,1
2342443,0,1,0
2342442,0,1,0
2342441,0,1,0
2342440,0,0,1
2342439,0,0,1
2342438,0,0,1
2342437,0,0,1
2342436,0,0,1
2342435,0,1,1
2342434,0,1,0
2342433,0,1,0
2342432,0,0,1
2342431,0,1,1
2342430,0,1,0
2342429,0,1,0
2342427,0,1,0
2342426,0,1,0
2342425,0,1,0
2342424,0,0,1
2342423,0,1,1
2342422,0,1,0
2342421,0,0,1
2342420,0,0,1
2342419,0,1,0
2342418,0,0,1
2342417,0,0,1
2342416,0,0,1
2342415,0,0,1
2342414,0,1,0
2342413,0,0,1
2342412,0,1,0
2342411,0,1,0
2342410,0,0,1
2342409,0,1,0
2342408,0,0,1
2342407,0,1,0
2342406,0,1,0
2342405,0,1,0
2342404,0,1,0
2342403,0,1,0
2342402,0,1,0
2342401,0,1,0
2342400,0,0,1
2342399,0,1,0
2342396,0,0,1
2342395,0,1,0
2342394,0,0,1
2342393,0,0,1
2342392,0,1,0
2342391,0,0,1
2342389,0,1,0
2342388,0,0,1
2342387,0,0,1
2342386,0,1,1
2342385,0,1,0
2342384,0,0,1
2342383,0,1,0
2342382,0,1,0
2342381,0,1,0
2342380,0,0,1
2342379,0,0,1
2342378,0,0,1
2342377,0,0,1
2342375,0,1,0
2342374,0,0,1
2342372,0,1,0
2342371,0,1,0
2342370,0,0,1
2342369,0,0,1
2342368,0,1,0
2342367,0,1,0
2342366,0,1,0
2342365,0,0,1
2342364,0,1,0
2342363,0,1,0
2342362,0,0,1
2342361,0,0,1
2342360,0,0,1
2342359,0,1,0
2342358,0,1,0
2342357,0,1,0
2342356,0,1,0
2342355,0,0,1
2342354,0,0,1
2342353,0,1,0
2342352,0,0,1
2342351,0,0,1
2342350,0,0,1
2342349,0,1,0
2342348,0,1,0
2342347,0,0,1
2342346,0,1,0
2342345,0,0,1
2342344,0,0,1
2342343,0,1,0
2342342,0,1,0
2342341,0,0,1
2342340,0,1,0
2342338,0,1,0
2342337,0,1,0
2342336,0,0,1
2342335,0,0,1
2342334,0,0,1
2342333,0,1,0
2342332,0,0,1
2342331,0,0,1
2342330,0,0,1
2342329,0,0,1
2342327,0,1,0
2342326,0,1,0
2342325,0,0,1
2342324,0,1,0
2342323,0,1,0
2342322,0,1,0
2342321,0,0,1
2342320,0,0,1
2342319,0,1,1
2342317,0,0,1
2342316,0,0,1
2342314,0,1,0
2342313,0,1,0
2342312,0,1,0
2342311,0,1,0
2342309,0,1,0
2342308,0,0,1
2342307,0,0,1
2342306,0,1,1
2342305,0,1,0
2342304,0,0,1
2342303,0,1,0
2342302,0,0,1
2342301,0,1,0
2342300,0,1,0
2342299,0,0,1
2342298,0,0,1
2342297,0,0,1
2342296,0,1,0
2342295,0,1,0
2342294,0,1,0
2342293,0,0,1
2342292,0,1,0
2342291,0,1,0
2342288,0,0,1
2342286,0,0,1
2342285,0,0,1
2342284,0,1,0
2342283,0,1,0
2342282,0,0,1
2342281,0,1,0
2342280,0,1,0
2342279,0,1,0
2342278,0,0,1
2342277,0,1,0
2342276,0,0,1
2342275,0,0,1
2342274,0,1,0
2342273,0,1,0
2342272,0,0,1
2342271,0,0,1
2342270,0,0,1
2342269,0,0,1
2342268,0,1,0
2342267,0,1,0
2342266,0,0,1
2342265,0,1,1
2342264,0,1,0
2342263,0,0,1
2342262,0,1,0
2342261,0,1,0
2342260,0,1,0
2342259,0,0,1
2342258,0,1,0
2342257,0,0,1
2342256,0,0,1
2342255,0,1,0
2342254,0,1,0
2342253,0,0,1
2342252,0,1,0
2342251,0,1,0
2342250,0,1,0
2342249,0,1,0
2342248,0,1,0
2342247,0,0,1
2342246,0,0,1
2342245,0,0,1
2342244,0,1,0
2342243,0,1,0
2342242,0,0,1
2342241,0,1,0
2342240,0,1,0
2342239,0,1,0
2342238,0,0,1
2342237,0,0,1
2342236,0,1,0
2342235,0,0,1
2342234,0,1,0
2342233,0,0,1
2342232,0,1,0
2342231,0,0,1
2342230,0,0,1
2342229,0,1,0
2342228,0,0,1
2342227,0,0,1
2342226,0,1,0
2342225,0,1,0
2342224,0,0,1
2342223,0,1,0
2342222,0,0,1
2342221,0,0,1
2342220,0,0,1
2342219,0,1,0
2342218,0,1,0
2342217,0,1,0
2342216,0,1,0
2342215,0,0,1
2342214,0,1,1
2342213,0,0,1
2342212,0,1,0
2342211,0,1,0
2342210,0,1,0
2342209,0,1,0
2342208,0,0,1
2342207,0,1,0
2342206,0,1,0
2342205,0,1,0
2342204,0,1,0
2342203,0,1,0
2342202,0,0,1
2342201,0,0,1
2342200,0,1,0
2342199,0,1,0
2342198,0,0,1
2342197,0,0,1
2342196,0,0,1
2342195,0,1,0
2342194,0,1,0
2342193,0,1,0
2342192,0,1,0
2342191,0,0,1
2342190,0,0,1
2342189,0,1,0
2342188,0,1,0
2342187,0,1,0
2342186,0,1,0
2342185,0,1,0
2342184,0,1,0
2342183,0,1,1
2342182,0,1,0
2342181,0,1,0
2342180,0,0,1
2342179,0,1,1
2342178,0,1,0
2342177,0,1,1
2342176,0,0,1
2342175,0,1,0
2342174,0,0,1
2342173,0,0,1
2342172,0,0,1
2342171,0,1,0
2342170,0,0,1
2342169,0,0,1
2342168,0,0,1
2342167,0,1,0
2342166,0,0,1
2342165,0,1,0
2342164,0,1,1
2342163,0,1,1
2342162,0,0,1
2342161,0,1,0
2342160,0,1,0
2342159,0,0,1
2342158,0,0,1
2342157,0,0,1
2342156,0,0,1
2342155,0,1,0
2342154,0,1,0
2342152,0,1,0
2342151,0,0,1
2342150,0,1,0
2342149,0,0,1
2342148,0,0,1
2342147,0,1,0
2342146,0,0,1
2342145,0,1,0
2342144,0,0,1
2342143,0,0,1
2342142,0,0,1
2342141,0,0,1
2342140,0,1,0
2342139,0,0,1
2342138,0,1,0
2342137,0,0,1
2342136,0,1,0
2342135,0,0,1
2342134,0,1,0
2342133,0,1,0
2342132,0,1,0
2342130,0,0,1
2342129,0,1,0
2342128,0,1,0
2342127,0,1,0
2342125,0,1,0
2342123,0,0,1
2342122,0,1,1
2342121,0,1,0
2342120,0,1,1
2342119,0,1,0
2342118,0,1,0
2342117,0,1,0
2342116,0,0,1
2342115,0,0,1
2342114,0,1,0
2342113,0,0,1
2342112,0,0,1
2342111,0,1,0
2342110,0,1,0
2342109,0,0,1
2342108,0,1,0
2342107,0,0,1
2342106,0,1,0
2342105,0,1,0
2342104,0,1,0
2342103,0,0,1
2342102,0,0,1
2342101,0,0,1
2342100,0,1,0
2342099,0,1,0
2342098,0,1,0
2342097,0,0,1
2342096,0,1,0
2342095,0,1,1
2342094,0,1,0
2342093,0,1,0
2342092,0,0,1
2342091,0,0,1
2342090,0,1,1
2342089,0,0,1
2342088,0,1,0
2342087,0,0,1
2342086,0,1,0
2342085,0,1,0
2342084,0,0,1
2342083,0,1,0
2342082,0,1,0
2342081,0,1,0
2342080,0,1,0
2342079,0,1,0
2342078,0,1,0
2342077,0,0,1
2342076,0,1,0
2342075,0,1,0
2342074,0,0,1
2342073,0,0,1
2342072,0,0,1
2342071,0,0,1
2342066,0,1,0
2342065,0,1,0
2342064,0,0,1
2342063,0,0,1
2342062,0,1,0
2342061,0,1,0
2342060,0,0,1
2342059,0,1,0
2342058,0,0,1
2342057,0,1,0
2342056,0,0,1
2342055,0,1,0
2342054,0,1,0
2342053,0,1,0
2342052,0,0,1
2342051,0,1,0
2342050,0,1,0
2342048,0,0,1
2342047,0,1,1
2342046,0,0,1
2342045,0,0,1
2342044,0,1,0
2342042,0,1,0
2342041,0,1,0
2342040,0,0,1
2342039,0,1,0
2342038,0,0,1
2342037,0,1,0
2342036,0,0,1
2342034,0,1,0
2342033,0,0,1
2342032,0,0,1
2342031,0,0,1
2342030,0,0,1
2342029,0,1,0
2342028,0,0,1
2342027,0,0,1
2342026,0,0,1
2342025,0,0,1
2342024,0,0,1
2342023,0,1,0
2342022,0,1,0
2342021,0,0,1
2342020,0,0,1
2342019,0,0,1
2342018,0,1,0
2342017,0,1,0
2342016,0,1,0
2342015,0,1,1
2342014,0,0,1
2342013,0,1,0
2342012,0,0,1
2342011,0,0,1
2342010,0,1,1
2342009,0,1,0
2342008,0,1,0
2342007,0,0,1
2342006,0,1,0
2342005,0,1,0
2342004,0,1,0
2342003,0,0,1
2342002,0,1,0
2342001,0,0,1
2342000,0,1,0
2341999,0,0,1
2341998,0,1,0
2341997,0,0,1
2341996,0,1,0
2341995,0,0,1
2341994,0,1,0
2341993,0,1,0
2341992,0,1,0
2341991,0,0,1
2341990,0,0,1
2341989,0,0,1
2341988,0,1,1
2341987,0,0,1
2341986,0,1,0
2341985,0,1,0
2341984,0,0,1
2341983,0,0,1
2341982,0,1,0
2341981,0,0,1
2341980,0,0,1
2341979,0,0,1
2341978,0,1,0
2341977,0,1,1
2341976,0,1,0
2341975,0,0,1
2341974,0,1,1
2341973,0,1,0
2341972,0,0,1
2341971,0,1,0
2341970,0,0,1
2341969,0,1,0
2341968,0,0,1
2341967,0,0,1
2341966,0,0,1
2341965,0,1,0
2341964,0,0,1
2341963,0,0,1
2341962,0,0,1
2341961,0,0,1
2341960,0,0,1
2341959,0,1,0
2341958,0,0,1
2341957,0,1,0
2341956,0,0,1
2341955,0,0,1
2341954,0,0,1
2341953,0,0,1
2341952,0,1,0
2341951,0,1,0
2341950,0,0,1
2341949,0,1,0
2341948,0,0,1
2341947,0,1,0
2341946,0,0,1
2341945,0,1,0
2341944,0,1,0
2341943,0,0,1
2341942,0,0,1
2341941,0,1,1
2341940,0,1,0
2341939,0,1,0
2341938,0,0,1
2341937,0,0,1
2341936,0,0,1
2341935,0,0,1
2341934,0,1,0
2341933,0,1,0
2341932,0,1,1
2341931,0,1,0
2341930,0,0,1
2341929,0,0,1
2341928,0,0,1
2341927,0,1,0
2341926,0,0,1
2341925,0,1,0
2341924,0,1,0
2341923,0,1,0
2341922,0,0,1
2341921,0,1,0
2341920,0,1,1
2341919,0,0,1
2341918,0,1,0
2341917,0,1,0
2341916,0,0,1
2341915,0,0,1
2341914,0,1,0
2341913,0,0,1
2341912,0,0,1
2341911,0,0,1
2341910,0,0,1
2341909,0,0,1
2341908,0,1,0
2341907,0,1,0
2341906,0,1,0
2341905,0,1,0
2341904,0,0,1
2341903,0,0,1
2341902,0,0,1
2341901,0,0,1
2341900,0,0,1
2341899,0,0,1
2341898,0,0,1
2341897,0,1,0
2341896,0,0,1
2341895,0,0,1
2341894,0,1,0
2341893,0,1,0
2341892,0,1,1
2341891,0,0,1
2341890,0,0,1
2341889,0,1,0
2341888,0,1,0
2341887,0,1,0
2341886,0,1,1
2341885,0,1,0
2341884,0,0,1
2341883,0,0,1
2341882,0,0,1
2341881,0,1,0
2341880,0,1,0
2341879,0,0,1
2341878,0,1,0
2341877,0,1,0
2341876,0,1,0
2341874,0,0,1
2341873,0,0,1
2341872,0,1,0
2341871,0,1,0
2341870,0,1,0
2341869,0,1,0
2341868,0,1,0
2341867,0,1,1
2341866,0,1,1
2341865,0,0,1
2341864,0,0,1
2341863,0,1,0
2341862,0,0,1
2341861,0,1,0
2341860,0,1,0
2341859,0,0,1
2341858,0,0,1
2341857,0,1,0
2341856,0,0,1
2341855,0,1,0
2341853,0,1,0
2341852,0,1,0
2341851,0,1,0
2341850,0,1,0
2341849,0,0,1
2341848,0,1,0
2341847,0,1,0
2341846,0,1,0
2341845,0,1,0
2341844,0,1,0
2341843,0,1,1
2341842,0,1,0
2341841,0,0,1
2341840,0,1,0
2341839,0,1,0
2341838,0,1,0
2341837,0,0,1
2341835,0,0,1
2341834,0,0,1
2341833,0,1,0
2341832,0,0,1
2341831,0,0,1
2341830,0,1,0
2341829,0,0,1
2341828,0,1,0
2341827,0,0,1
2341826,0,0,1
2341825,0,1,0
2341824,0,1,0
2341823,0,1,0
2341822,0,1,0
2341821,0,0,1
2341820,0,1,0
2341819,0,0,1
2341818,0,1,0
2341817,0,1,0
2341815,0,0,1
2341814,0,0,1
2341813,0,1,0
2341812,0,1,0
2341811,0,0,1
2341810,0,0,1
2341809,0,0,1
2341808,0,0,1
2341807,0,0,1
2341806,0,1,0
2341805,0,1,0
2341803,0,0,1
2341802,0,1,0
2341801,0,1,0
2341800,0,0,1
2341799,0,1,0
2341798,0,0,1
2341797,0,1,0
2341796,0,0,1
2341795,0,0,1
2341794,0,1,0
2341793,0,0,1
2341792,0,0,1
2341791,0,1,0
2341790,0,1,0
2341789,0,0,1
2341788,0,1,0
2341787,0,0,1
2341786,0,0,1
2341785,0,1,0
2341784,0,1,0
2341783,0,0,1
2341782,0,1,0
2341781,0,1,0
2341780,0,1,0
2341779,0,0,1
2341778,0,0,1
2341777,0,1,0
2341776,0,0,1
2341775,0,1,0
2341774,0,0,1
2341773,0,1,0
2341772,0,1,0
2341771,0,0,1
2341770,0,1,0
2341769,0,0,1
2341768,0,1,0
2341767,0,1,0
2341766,0,1,1
2341765,0,0,1
2341764,0,0,1
2341763,0,0,1
2341762,0,1,1
2341761,0,0,1
2341760,0,0,1
2341759,0,0,1
2341758,0,1,0
2341757,0,0,1
2341756,0,0,1
2341755,0,1,0
2341754,0,0,1
2341753,0,1,0
2341752,0,1,0
2341751,0,0,1
2341750,0,1,1
2341749,0,1,0
2341748,0,1,0
2341747,0,1,0
2341746,0,0,1
2341745,0,0,1
2341744,0,1,0
2341743,0,1,0
2341742,0,0,1
2341741,0,0,1
2341740,0,0,1
2341739,0,0,1
2341737,0,0,1
2341736,0,1,0
2341735,0,1,1
2341734,0,1,1
2341733,0,1,1
2341732,0,1,1
2341731,0,1,0
2341730,0,0,1
2341729,0,1,0
2341728,0,1,0
2341727,0,1,0
2341726,0,1,0
2341725,0,0,1
2341723,0,1,0
2341722,0,0,1
2341720,0,1,0
2341719,0,1,0
2341718,0,0,1
2341717,0,1,0
2341716,0,1,0
2341715,0,0,1
2341714,0,0,1
2341713,0,1,0
2341712,0,1,0
2341711,0,0,1
2341710,0,1,0
2341709,0,0,1
2341708,0,0,1
2341707,0,0,1
2341706,0,0,1
2341705,0,0,1
2341704,0,0,1
2341703,0,1,0
2341702,0,1,1
2341701,0,0,1
2341700,0,0,1
2341699,0,0,1
2341698,0,1,0
2341697,0,0,1
2341696,0,0,1
2341695,0,1,1
2341694,0,0,1
2341693,0,1,0
2341692,0,1,0
2341691,0,1,0
2341690,0,0,1
2341689,0,1,0
2341688,0,0,1
2341687,0,1,0
2341686,0,0,1
2341685,0,1,0
2341684,0,1,0
2341683,0,1,0
2341682,0,1,0
2341681,0,1,0
2341680,0,1,0
2341679,0,1,0
2341678,0,1,0
2341677,0,0,1
2341676,0,0,1
2341675,0,1,0
2341674,0,0,1
2341673,0,1,0
2341672,0,1,0
2341671,0,1,0
2341670,0,0,1
2341669,0,0,1
2341668,0,1,0
2341667,0,1,0
2341665,0,0,1
2341664,0,0,1
2341662,0,0,1
2341661,0,0,1
2341660,0,1,0
2341659,0,1,1
2341658,0,0,1
2341657,0,0,1
2341656,0,1,0
2341655,0,0,1
2341654,0,1,0
2341653,0,0,1
2341652,0,1,0
2341651,0,1,0
2341649,0,1,0
2341648,0,1,0
2341647,0,1,0
2341646,0,1,0
2341645,0,0,1
2341644,0,0,1
2341643,0,0,1
2341642,0,1,0
2341641,0,0,1
2341640,0,1,0
2341639,0,0,1
2341638,0,1,0
2341637,0,1,0
2341636,0,1,0
2341635,0,1,0
2341633,0,0,1
2341632,0,1,0
2341630,0,0,1
2341629,0,0,1
2341628,0,1,0
2341627,0,0,1
2341626,0,0,1
2341625,0,0,1
2341624,0,0,1
2341623,0,0,1
2341622,0,0,1
2341621,0,0,1
2341620,0,0,1
2341619,0,1,0
2341618,0,0,1
2341617,0,1,0
2341616,0,0,1
2341615,0,1,0
2341614,0,1,0
2341613,0,0,1
2341612,0,1,1
2341611,0,0,1
2341610,0,1,0
2341609,0,1,0
2341608,0,0,1
2341607,0,0,1
2341606,0,0,1
2341605,0,1,0
2341604,0,1,0
2341603,0,0,1
2341602,0,0,1
2341600,0,0,1
2341599,0,1,0
2341598,0,1,0
2341597,0,0,1
2341596,0,0,1
2341595,0,1,0
2341594,0,1,0
2341593,0,1,1
2341592,0,1,0
2341591,0,1,0
2341590,0,0,1
2341589,0,0,1
2341588,0,0,1
2341587,0,0,1
2341586,0,1,1
2341585,0,1,0
2341584,0,0,1
2341583,0,1,0
2341582,0,0,1
2341581,0,0,1
2341580,0,0,1
2341579,0,1,0
2341578,0,1,0
2341577,0,1,0
2341576,0,1,0
2341575,0,1,0
2341574,0,1,0
2341573,0,0,1
2341572,0,1,0
2341571,0,0,1
2341570,0,1,0
2341569,0,0,1
2341568,0,1,0
2341567,0,0,1
2341566,0,0,1
2341565,0,0,1
2341564,0,1,0
2341563,0,1,0
2341562,0,0,1
2341561,0,0,1
2341560,0,1,0
2341559,0,1,0
2341558,0,1,0
2341557,0,0,1
2341556,0,1,0
2341555,0,1,0
2341554,0,1,0
2341553,0,1,0
2341552,0,1,0
2341551,0,1,1
2341550,0,0,1
2341549,0,0,1
2341548,0,1,0
2341547,0,0,1
2341546,0,1,0
2341545,0,1,0
2341544,0,1,0
2341543,0,0,1
2341542,0,1,0
2341541,0,1,1
2341540,0,0,1
2341539,0,0,1
2341538,0,0,1
2341537,0,1,0
2341536,0,0,1
2341535,0,0,1
2341534,0,0,1
2341533,0,0,1
2341532,0,0,1
2341531,0,0,1
2341530,0,0,1
2341529,0,0,1
2341528,0,1,0
2341527,0,0,1
2341526,0,0,1
2341525,0,0,1
2341524,0,1,1
2341523,0,1,1
2341522,0,1,0
2341521,0,1,0
2341520,0,0,1
2341519,0,1,0
2341518,0,0,1
2341517,0,0,1
2341516,0,1,0
2341515,0,0,1
2341514,0,0,1
2341513,0,1,0
2341512,0,1,1
2341511,0,1,0
2341510,0,0,1
2341509,0,1,0
2341508,0,1,0
2341507,0,1,0
2341506,0,0,1
2341505,0,0,1
2341504,0,1,0
2341503,0,0,1
2341502,0,1,0
2341501,0,1,0
2341500,0,0,1
2341499,0,1,0
2341498,0,1,1
2341497,0,1,0
2341496,0,1,0
2341495,0,0,1
2341494,0,0,1
2341493,0,0,1
2341492,0,0,1
2341491,0,1,0
2341490,0,1,0
2341489,0,0,1
2341488,0,0,1
2341487,0,0,1
2341486,0,1,0
2341485,0,0,1
2341484,0,1,0
2341483,0,1,1
2341482,0,1,0
2341481,0,1,0
2341480,0,0,1
2341479,0,1,0
2341478,0,0,1
2341477,0,1,0
2341476,0,1,0
2341475,0,1,0
2341474,0,1,0
2341472,0,1,0
2341471,0,0,1
2341470,0,1,0
2341469,0,1,0
2341468,0,1,0
2341467,0,0,1
2341466,0,1,0
2341464,0,0,1
2341463,0,0,1
2341462,0,0,1
2341461,0,1,0
2341460,0,0,1
2341459,0,0,1
2341458,0,1,0
2341457,0,0,1
2341456,0,0,1
2341455,0,0,1
2341454,0,0,1
2341453,0,0,1
2341452,0,0,1
2341451,0,1,0
2341450,0,1,0
2341449,0,0,1
2341447,0,0,1
2341446,0,0,1
2341445,0,0,1
2341444,0,1,0
2341443,0,0,1
2341442,0,1,1
2341441,0,1,1
2341440,0,1,0
2341439,0,0,1
2341438,0,0,1
2341437,0,0,1
2341436,0,0,1
2341435,0,0,1
2341434,0,1,0
2341433,0,0,1
2341431,0,0,1
2341430,0,0,1
2341429,0,0,1
2341428,0,0,1
2341427,0,0,1
2341426,0,1,0
2341425,0,0,1
2341424,0,0,1
2341423,0,0,1
2341422,0,0,1
2341421,0,0,1
2341420,0,1,0
2341419,0,0,1
2341418,0,1,0
2341417,0,1,1
2341416,0,1,0
2341415,0,0,1
2341414,0,0,1
2341413,0,0,1
2341412,0,0,1
2341411,0,0,1
2341410,0,0,1
2341409,0,0,1
2341408,0,0,1
2341407,0,0,1
2341406,0,1,0
2341405,0,0,1
2341403,0,0,1
2341402,0,1,1
2341401,0,1,0
2341400,0,0,1
2341399,0,1,0
2341397,0,0,1
2341396,0,1,0
2341395,0,0,1
2341393,0,0,1
2341392,0,0,1
2341391,0,1,0
2341390,0,0,1
2341389,0,0,1
2341388,0,0,1
2341387,0,0,1
2341386,0,0,1
2341385,0,1,0
2341384,0,1,1
2341383,0,0,1
2341382,0,0,1
2341381,0,0,1
2341380,0,1,1
2341379,0,0,1
2341378,0,1,0
2341377,0,0,1
2341376,0,0,1
2341375,0,1,1
2341374,0,1,0
2341373,0,1,0
2341372,0,0,1
2341371,0,0,1
2341370,0,1,0
2341369,0,0,1
2341368,0,1,0
2341367,0,1,0
2341366,0,0,1
2341365,0,0,1
2341364,0,1,0
2341363,0,1,0
2341361,0,0,1
2341360,0,0,1
2341359,0,1,0
2341358,0,1,0
2341357,0,1,1
2341356,0,1,0
2341355,0,0,1
2341354,0,1,0
2341353,0,1,0
2341352,0,0,1
2341351,0,1,0
2341350,0,0,1
2341349,0,1,0
2341347,0,0,1
2341346,0,0,1
2341345,0,0,1
2341344,0,0,1
2341343,0,0,1
2341342,0,1,0
2341341,0,1,0
2341340,0,0,1
2341339,0,0,1
2341338,0,1,0
2341337,0,1,0
2341336,0,0,1
2341335,0,0,1
2341334,0,0,1
2341333,0,1,0
2341332,0,1,0
2341331,0,0,1
2341330,0,1,0
2341329,0,0,1
2341328,0,0,1
2341327,0,1,0
2341326,0,0,1
2341324,0,1,0
2341323,0,0,1
2341322,0,0,1
2341321,0,1,1
2341320,0,0,1
2341319,0,0,1
2341318,0,1,0
2341317,0,1,0
2341316,0,0,1
2341315,0,1,0
2341314,0,0,1
2341313,0,1,0
2341312,0,1,0
2341311,0,1,0
2341310,0,1,0
2341309,0,1,0
2341308,0,1,1
2341307,0,0,1
2341306,0,1,0
2341305,0,1,0
2341304,0,0,1
2341303,0,0,1
2341302,0,1,0
2341301,0,0,1
2341300,0,1,0
2341299,0,1,0
2341298,0,1,0
2341297,0,1,1
2341296,0,0,1
2341295,0,0,1
2341294,0,0,1
2341293,0,1,0
2341292,0,1,0
2341291,0,1,0
2341290,0,0,1
2341289,0,0,1
2341288,0,0,1
2341287,0,1,0
2341286,0,0,1
2341285,0,1,0
2341284,0,1,0
2341283,0,1,0
2341282,0,0,1
2341281,0,1,0
2341280,0,1,0
2341279,0,1,0
2341278,0,0,1
2341277,0,1,0
2341276,0,0,1
2341275,0,1,0
2341274,0,0,1
2341273,0,1,0
2341272,0,0,1
2341270,0,1,1
2341269,0,1,0
2341268,0,1,0
2341267,0,0,1
2341266,0,1,1
2341265,0,0,1
2341264,0,0,1
2341262,0,1,0
2341261,0,1,1
2341260,0,0,1
2341259,0,1,0
2341258,0,0,1
2341257,0,0,1
2341256,0,1,0
2341255,0,1,1
2341254,0,0,1
2341253,0,1,1
2341252,0,0,1
2341251,0,0,1
2341250,0,1,0
2341249,0,1,1
2341248,0,1,1
2341247,0,1,1
2341246,0,0,1
2341245,0,0,1
2341244,0,1,1
2341243,0,0,1
2341242,0,1,0
2341241,0,1,1
2341240,0,0,1
2341239,0,1,1
2341238,0,1,0
2341237,0,0,1
2341236,0,1,1
2341235,0,0,1
2341234,0,1,1
2341233,0,1,0
2341232,0,1,0
2341231,0,1,0
2341230,0,0,1
2341228,0,1,0
2341227,0,1,1
2341226,0,1,1
2341225,0,1,0
2341224,0,1,0
2341223,0,0,1
2341222,0,1,0
2341221,0,1,1
2341220,0,1,1
2341219,0,0,1
2341218,0,0,1
2341217,0,0,1
2341216,0,1,0
2341214,0,1,1
2341213,0,1,0
2341211,0,0,1
2341210,0,1,0
2341209,0,0,1
2341208,0,1,1
2341206,0,1,0
2341205,0,0,1
2341204,0,0,1
2341203,0,1,0
2341202,0,0,1
2341201,0,1,1
2341200,0,1,0
2341199,0,1,1
2341198,0,1,0
2341197,0,0,1
2341196,0,0,1
2341195,0,1,0
2341194,0,0,1
2341193,0,1,1
2341192,0,1,1
2341191,0,0,1
2341190,0,0,1
2341189,0,0,1
2341188,0,0,1
2341187,0,1,0
2341186,0,1,0
2341185,0,0,1
2341184,0,0,1
2341183,0,0,1
2341182,0,0,1
2341181,0,1,0
2341180,0,1,0
2341179,0,1,0
2341178,0,1,0
2341177,0,0,1
2341176,0,1,0
2341175,0,0,1
2341174,0,1,1
2341173,0,1,0
2341172,0,1,0
2341171,0,1,0
2341170,0,1,0
2341169,0,1,0
2341168,0,1,0
2341167,0,1,0
2341166,0,0,1
2341165,0,0,1
2341164,0,0,1
